insee_code,ville,dep
54107,buriville,54
54111,chaligny,54
54112,chambley bussieres,54
54133,coincourt,54
54134,colmey,54
54137,cons la grandville,54
54143,crepey,54
54144,crevechamps,54
54159,dombasle sur meurthe,54
54160,domevre en haye,54
54163,domjevin,54
54166,dommartin la chaussee,54
54195,flainval,54
54010,allamps,54
54196,flavigny sur moselle,54
54012,amance,54
54197,fleville devant nancy,54
54014,ancerviller,54
54199,flin,54
54019,ansauville,54
54203,forcelles st gorgon,54
54020,anthelupt,54
54210,fremenil,54
54216,froville,54
54027,atton,54
54222,gerbeviller,54
10025,bagneux la fosse,10
54031,autreville sur moselle,54
54223,germiny,54
10029,balnot sur laignes,10
54032,autrey,54
54226,gibeaumeix,54
10032,baroville,10
54038,azerailles,54
54227,giraumont,54
10038,bercenay le hayer,10
54043,bainville sur madon,54
54230,gogney,54
10060,breviandes,10
54055,bayonville sur mad,54
54235,goviller,54
54056,bazailles,54
54237,grimonviller,54
10070,celles sur ource,10
54059,belleau,54
54238,gripport,54
10071,chacenay,10
54242,gye,54
10074,chamoy,10
54250,haraucourt,54
10075,champfleury,10
54060,belleville,54
54251,harbouey,54
10080,chaource,10
54076,blainville sur l eau,54
54263,homecourt,54
10084,charmont sous barbuise,10
54082,boncourt,54
54273,jarny,54
10085,charmoy,10
54086,boucq,54
54274,jarville la malgrange,54
10095,le chene,10
54089,bouxieres aux chenes,54
54275,jaulny,54
10111,courteron,10
54098,bremoncourt,54
54280,joeuf,54
10120,cussangy,10
54102,bruley,54
54294,landremont,54
10122,davrey,10
54103,bruville,54
54298,laneuveville derriere foug,54
10130,dosnon,10
54106,bures,54
54300,laneuveville devant nancy,54
10131,droupt st basle,10
51001,ablancourt,51
54108,burthecourt aux chenes,54
10134,echemines,10
51004,allemanche launay et soyer,51
54117,chaouilley,54
10136,eguilly sous bois,10
51018,athis,51
54120,charmes la cote,54
54308,leintrey,54
10142,estissac,10
51022,aulnay l aitre,51
54121,charmois,54
54312,lesmenils,54
51038,baslieux sous chatillon,51
54122,chaudeney sur moselle,54
54326,lubey,54
10146,fay les marcilly,10
51039,bassu,51
54126,chenicourt,54
54334,mairy mainville,54
51040,bassuet,51
54132,clerey sur brenon,54
54336,maizieres,54
10155,fontette,10
51044,beaumont sur vesle,51
54136,conflans en jarnisy,54
54337,malavillers,54
10156,fontvannes,10
51049,bergeres les vertus,51
54139,courbesseaux,54
54345,manoncourt en vermois,54
10161,fresnay,10
51060,bignicourt sur saulx,51
54148,croismare,54
54354,marthemont,54
10163,fuligny,10
54152,damelevieres,54
54356,mattexey,54
10168,les granges,10
51080,brandonvillers,51
54155,deuxville,54
54357,maxeville,54
10172,herbisse,10
51083,braux st remy,51
54158,dolcourt,54
54358,mazerulles,54
10173,isle aumont,10
51086,breuil sur vesle,51
54164,dommarie eulmont,54
54359,mehoncourt,54
10184,juzanvigny,10
51087,breuvery sur coole,51
54172,doncourt les longuyon,54
54363,mercy le haut,54
10185,lagesse,10
51088,brimont,51
54184,essey les nancy,54
54368,migneville,54
10195,lhuitre,10
51089,brouillet,51
54185,etreval,54
54371,moineville,54
10196,lignieres,10
51101,caurel,51
54189,favieres,54
54374,moncel sur seille,54
10197,lignol le chateau,10
51103,la celle sous chantemerle,51
54191,fenneviller,54
54377,montigny,54
10199,loches sur ource,10
51117,champigneul champagne,51
54200,flirey,54
54378,montigny sur chiers,54
10208,la louptiere thenard,10
51120,champlat et boujacourt,51
54207,fraisnes en saintois,54
54380,mont le vignoble,54
51130,charmont,51
54209,franconville,54
54385,morfontaine,54
10215,magny fouchard,10
51139,chaudefontaine,51
54221,gerbecourt et haplemont,54
54387,morville sur seille,54
10223,marcilly le hayer,10
51154,clamanges,51
54228,giriviller,54
54389,mouaville,54
10224,marigny le chatel,10
54229,glonville,54
54390,mousson,54
10227,marolles sous lignieres,10
54232,gondreville,54
54391,moutiers,54
10234,mesgrigny,10
51162,conflans sur seine,51
54236,grand failly,54
54398,neuviller les badonviller,54
10239,mesnil sellieres,10
51164,connantray vaurefroy,51
54246,halloville,54
54402,norroy le sec,54
10247,montfey,10
51170,corfelix,51
54247,hammeville,54
54410,onville,54
10248,montgueux,10
51173,cormoyeux,51
54248,hamonville,54
54415,pagny sur moselle,54
10253,montmorency beaufort,10
51179,coupeville,51
54249,hannonville suzemont,54
54417,parey st cesaire,54
10255,montreuil sur barse,10
51185,courgivaux,51
54418,parroy,54
10257,morembert,10
51186,courjeonnet,51
54255,haudonville,54
54425,piennes,54
10269,nozay,10
51187,courlandon,51
54258,henamenil,54
54434,praye,54
10280,pars les romilly,10
51198,crugny,51
54259,herbeviller,54
54435,preny,54
10283,pel et der,10
51200,cuis,51
54268,housseville,54
54440,puxe,54
51204,damery,51
54276,jeandelaincourt,54
54444,raucourt,54
10290,planty,10
51205,dampierre au temple,51
54279,jezainville,54
54446,rechicourt la petite,54
10291,plessis barbuise,10
51215,dompremy,51
54282,joppecourt,54
54451,rehon,54
10298,pont sur seine,10
54283,jouaville,54
54455,remenoville,54
10304,precy st martin,10
51218,val de viere,51
54284,joudreville,54
54460,rogeville,54
10307,prugny,10
51224,ecriennes,51
54286,labry,54
54467,rozelieures,54
10309,prusy,10
51227,ecury sur coole,51
54287,lachapelle,54
54473,st firmin,54
10312,racines,10
51232,epoye,51
54291,laloeuf,54
54474,ste genevieve,54
10313,radonvilliers,10
51236,les essarts le vicomte,51
54313,letricourt,54
54476,st jean les longuyon,54
10315,rances,10
51239,etrechy,51
54317,lironville,54
54479,st mard,54
51242,fagnieres,51
54329,luneville,54
54484,ste pole,54
10333,st andre les vergers,10
51243,faux fresnay,51
54330,lupcourt,54
54489,st supplet,54
10335,st benoist sur vanne,10
54344,mangonville,54
54491,sancy,54
10336,st benoit sur seine,10
51245,faverolles et coemy,51
54346,manoncourt en woevre,54
54492,sanzey,54
10338,st etienne sous barbuise,10
51254,fontaine denis nuisy,51
54348,manonville,54
54497,saxon sion,54
10341,st hilaire sous romilly,10
51260,le fresne,51
54349,manonviller,54
54498,seichamps,54
10348,st lupien,10
51265,gaye,51
54352,maron,54
54499,seicheprey,54
10366,saulcy,10
51277,ste marie du lac nuisement,51
54353,mars la tour,54
54504,serrouville,54
10370,soligny les etangs,10
51288,heiltz le hutier,51
54373,moncel les luneville,54
54519,thiaville sur meurthe,54
10371,sommeval,10
51289,heiltz le maurupt,51
54381,montreux,54
54529,tramont emy,54
10382,trainel,10
51291,hermonville,51
54383,mont sur meurthe,54
54530,tramont lassus,54
10392,vallant st georges,10
51304,janvilliers,51
54388,mouacourt,54
54532,tremblecourt,54
10398,vaucogne,10
51309,jonquery,51
54392,moutrot,54
54551,vaucourt,54
10400,vaupoisson,10
51313,lachy,51
54399,neuviller sur moselle,54
54557,bois de haye,54
10406,verrieres,10
51323,linthelles,51
54400,nomeny,54
54559,velle sur moselle,54
10416,villemereuil,10
51324,linthes,51
54411,ormes et ville,54
54563,vezelise,54
10417,villemoiron en othe,10
51339,mairy sur marne,51
54414,pagney derriere barine,54
54568,ville au montois,54
10418,villemorien,10
51345,mareuil en brie,51
54421,petitmont,54
54570,villecey sur mad,54
10423,la villeneuve au chene,10
51346,mareuil le port,51
54422,pettonville,54
54573,villers en haye,54
10426,ville sous la ferte,10
51348,marfaux,51
54424,phlin,54
54578,villers les nancy,54
10431,villiers le bois,10
51354,marson,51
54430,pompey,54
54580,villerupt,54
10432,villiers sous praslin,10
51356,matignicourt goncourt,51
54439,pulnoy,54
54587,vitrey,54
10434,villy le bois,10
51357,matougues,51
54447,reclonville,54
54596,xeuilley,54
10436,vinets,10
51370,moiremont,51
54449,rehainviller,54
54600,xousse,54
10445,yevres le petit,10
51371,moivre,51
54463,rosieres en haye,54
54601,xures,54
51374,mondement montgivroux,51
54465,roville devant bayon,54
55001,abainville,55
54493,saulnes,54
55002,abaucourt hautecourt,55
51390,moussy,51
54500,selaincourt,54
55007,ambly sur meuse,55
51396,nesle le repons,51
54502,serres,54
55012,apremont la foret,55
51414,olizy,51
54507,sionviller,54
55022,avioth,55
51416,orbais l abbaye,51
54508,sivry,54
55032,baudremont,55
51425,passy grigny,51
54513,tantonville,54
55033,baulny,55
51432,pleurs,51
54520,thiebaumenil,54
55036,beauclair,55
51446,pringy,51
54521,thil,54
55038,beaulieu en argonne,55
51451,queudes,51
54527,tonnoy,54
55042,belleray,55
51453,recy,51
54528,toul,54
55045,belrupt en verdunois,55
51454,reims,51
54554,vaudigny,54
55054,bislee,55
51464,romain,51
54555,vaxainville,54
55055,blanzee,55
51470,rouvroy ripont,51
51471,sacy,51
54582,villette,54
55064,bouquemont,55
51473,st bon,51
54584,villey st etienne,54
55068,brabant en argonne,55
51482,st germain la ville,51
54588,vitrimont,54
55071,brandeville,55
51487,st hilaire le petit,51
55076,breheville,55
51491,st jean sur tourbe,51
54591,voinemont,54
55077,breux,55
51497,st lumier la populeuse,51
54597,xirocourt,54
55082,brocourt en argonne,55
51498,st mard sur auve,51
55084,broussey en blois,55
51500,st mard sur le mont,51
55004,aincreville,55
55093,buxieres sous les cotes,55
51503,st martin l heureux,51
55094,buzy darmont,55
51507,ste menehould,51
55096,chaillon,55
51512,st quentin sur coole,51
55025,baalon,55
55099,champneuville,55
51519,st thomas en argonne,51
55103,charpentry,55
51521,st vrain,51
55028,bantheville,55
55111,chauvoncourt,55
51526,saudoy,51
55034,bazeilles sur othain,55
55113,cheppy,55
51528,scrupt,51
55035,bazincourt sur saulx,55
55114,chonville malaumont,55
51533,servon melzicourt,51
55037,beaufort en argonne,55
55117,clermont en argonne,55
51538,sogny aux moulins,51
55039,beaumont en verdunois,55
55120,combles en barrois,55
51545,sommesous,51
51549,somme yevre,51
55134,couvonges,55
51550,sompuis,51
55053,billy sous mangiennes,55
55138,culey,55
51562,taissy,51
55057,boinville en woevre,55
55140,cunel,55
51564,val de livre,51
55062,bouconville sur madt,55
51568,thil,51
55063,bouligny,55
55158,dommary baroncourt,55
51570,le thoult trosnay,51
55065,boureuilles,55
55159,dompcevrin,55
51571,val de vesle,51
55067,boviolles,55
55163,doncourt aux templiers,55
51576,tours sur marne,51
55070,brabant sur meuse,55
55169,ecouviez,55
51577,tramery,51
55085,broussey raulecourt,55
55175,erize la brulee,55
51583,trois fontaines l abbaye,51
51584,trois puits,51
55087,bure,55
55185,evres,55
51588,valmy,51
55188,flassigny,55
51591,vandeuil,51
55197,fresnes au mont,55
51607,verdon,51
55097,chalaines,55
55201,fromezey,55
51610,verrieres,51
55100,champougny,55
55210,gimecourt,55
51611,vert toulon,51
55212,girauvoisin,55
51621,vienne le chateau,51
55215,gondrecourt le chateau,55
51625,villeneuve la lionne,51
51629,villers allerand,51
55129,courouvre,55
55217,goussaincourt,55
51631,villers aux noeuds,51
55141,dagonville,55
55220,grimaucourt pres sampigny,55
51639,la ville sous orbais,51
55143,damloup,55
55229,han sur meuse,55
51658,vroil,51
55144,dammarie sur saulx,55
52008,andelot blancheville,52
55148,delouze rosieres,55
55242,hennemont,55
5012,baratier,5
5013,barcillonnette,5
52013,anrosey,52
55155,dombasle en argonne,55
55255,jametz,55
52014,aprey,52
55167,dun sur meuse,55
55256,jonville en woevre,55
5021,le bersac,5
52023,auberive,52
55172,les eparges,55
52028,aulnoy sur aube,52
55182,eton,55
55261,juvigny en perthois,55
52030,autigny le petit,52
55262,juvigny sur loison,55
52034,bailly aux forges,52
55186,fains veel,55
55265,labeuville,55
5045,crots,5
52042,beauchemin,52
55189,fleury devant douaumont,55
55266,lachalade,55
5051,etoile st cyrice,5
52067,brainville sur meuse,52
55191,foameix ornel,55
55267,lachaussee,55
55192,fontaines st clair,55
55269,lahaymeix,55
5056,forest st julien,5
55194,foucaucourt sur thabas,55
55275,lamouilly,55
55206,gercourt et drillancourt,55
55276,landrecourt lempire,55
5071,lardier et valenca,5
52091,cerisieres,52
55207,gery,55
55281,latour en woevre,55
5090,la motte en champsaur,5
52093,chalindrey,52
55222,gussainville,55
55284,lavincourt,55
5102,la piarre,5
52110,charmes la grande,52
55232,harville,55
55300,longeaux,55
5106,prunieres,5
55237,haudiomont,55
55302,longeville en barrois,55
5107,puy st andre,5
55243,herbeuville,55
55304,louppy le chateau,55
5110,puy st vincent,5
55246,hevilliers,55
55315,mandres en barrois,55
55247,horville en ornois,55
55317,manheulles,55
5115,remollon,5
52128,cirey les mareilles,52
55248,houdelaincourt,55
55320,marcheville en woevre,55
52131,cirfontaines en ornois,52
55250,inor,55
55335,menil sur saulx,55
5117,ribeyret,5
55251,ippecourt,55
55341,moirey flabas crepion,55
52147,courcelles en montagne,52
55343,montblainville,55
5130,st apollinaire,5
52151,cour l eveque,52
55344,montbras,55
5140,st etienne le laus,5
52161,daillecourt,52
55353,montsec,55
5147,st julien en champsaur,5
52163,dampierre,52
55286,lemmes,55
55356,moranville,55
5163,le sauze du lac,5
52165,dancevoir,52
55288,lerouville,55
55359,morley,55
5166,serres,5
52168,dinteville,52
55301,longchamps sur aire,55
55367,muzeray,55
5169,sorbiers,5
52172,dommartin le st pere,52
55307,louvemont cote du poivre,55
55369,naives rosieres,55
5170,tallard,5
55323,martincourt sur meuse,55
55380,neuville en verdunois,55
5180,les vigneaux,5
55325,maucourt sur orne,55
52178,doulevant le chateau,52
55327,mauvages,55
55394,ornes,55
52183,ecot la combe,52
55350,montigny les vaucouleurs,55
55400,parfondrupt,55
52185,enfonvelle,52
55352,montplonne,55
55405,pillon,55
55355,montzeville,55
55410,quincy landzecourt,55
55358,chanteraine,55
55416,rarecourt,55
55360,mouilly,55
55419,recicourt,55
55365,murvaux,55
55421,reffroy,55
52199,ferriere et lafolie,52
55366,val d ornain,55
55427,revigny sur ornain,55
52201,flammerecourt,52
55428,reville aux bois,55
52205,foulain,52
55387,nouillonpont,55
55431,richecourt,55
55388,noyers auzecourt,55
55437,romagne sous les cotes,55
6066,gilette,6
52206,frampas,52
55399,pareid,55
55442,raival,55
52217,germainvilliers,52
55404,pierrefitte sur aire,55
55443,rouvres en woevre,55
52219,germisay,52
55407,pont sur meuse,55
55447,rupt aux nonains,55
52228,grandchamp,52
55411,rambluzin et benoite vaux,55
55450,rupt sur othain,55
55420,recourt le creux,55
55465,st remy la calonne,55
52233,guyonvelle,52
55426,resson,55
55466,salmagne,55
52234,hacourt,52
55435,robert espagne,55
55467,sampigny,55
55456,st germain sur meuse,55
55469,sassey sur meuse,55
52249,isomes,52
55457,st hilaire en woevre,55
55459,st joire,55
52260,lamancine,52
55463,st mihiel,55
55473,saulx les champlon,55
52266,laneuville a remy,52
55475,sauvoy,55
55479,seigneulles,55
55477,savonnieres en perthois,55
52290,les loges,52
55492,sommedieue,55
55481,senon,55
52291,longchamp,52
55497,les souhesmes rampont,55
55482,senoncourt les maujouy,55
55485,sepvigny,55
55502,stenay,55
55494,sommelonne,55
52304,malaincourt sur meuse,52
55503,taillancourt,55
55495,sorbey,55
6141,toudon,6
52305,mandres la cote,52
55505,thierville sur meuse,55
55498,souilly,55
52307,marac,52
55506,thillombois,55
55507,thillot,55
52316,mathons,52
55508,thonne la long,55
55516,treveray,55
52321,mertrud,52
55510,thonne les pres,55
55526,vadonville,55
52328,montcharvot,52
55523,vacherauville,55
52330,montheries,52
55527,varennes en argonne,55
55534,vaudeville le haut,55
55532,vaubecourt,55
55535,vaudoncourt,55
55537,douaumont vaux,55
55540,vaux les palameix,55
55543,velaines,55
55544,velosnes,55
52336,montreuil sur blaise,52
55549,very,55
55545,verdun,55
52337,montreuil sur thonnance,52
52348,neuilly l eveque,52
55553,vignot,55
52352,ninville,52
55556,ville devant chaumont,55
55560,villers aux vents,55
55552,vigneul sous montmedy,55
55568,ville sur saulx,55
55561,villers devant dun,55
55569,villotte devant louppy,55
52354,noidant chatenoy,52
55572,vittarville,55
55575,vouthon haut,55
52355,noidant le rocheux,52
55574,vouthon bas,55
55579,watronville,55
52356,nomecourt,52
55581,willeroncourt,55
52364,orcevaux,52
55584,woimbey,55
52376,pansey,52
52380,peigney,52
52406,pressigny,52
52407,prez sous lafauche,52
52415,ranconnieres,52
52421,riaucourt,52
52425,riviere les fosses,52
52433,romain sur meuse,52
52440,rouvroy sur marne,52
52453,st maurice,52
52459,sarcey,52
52473,signeville,52
52483,soyers,52
52495,tremilly,52
52500,valcourt,52
52507,vauxbons,52
52516,verseilles le haut,52
52538,villiers sur suize,52
52547,vouecourt,52
57013,alsting,57
57016,alzing,57
57017,amanvillers,57
57027,arraincourt,57
57034,aspach,57
57035,assenoncourt,57
57041,aumetz,57
57051,baronville,57
57012,algrange,57
57054,baudrecourt,57
57015,altviller,57
